Store,Date,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
32,22-10-2010,0,52.3,2.762,190.9070184,9.137
7,24-09-2010,0,47.55,2.793,190.5713264,9.017
20,22-07-2011,0,78.89,3.811,208.5937018,7.274
38,23-12-2011,0,45.4,3.541,129.9845484,12.89
31,06-04-2012,0,69.02,3.891,221.0737638,6.891
43,25-05-2012,0,82.41,3.561,213.1736682,9.575
39,27-05-2011,0,82.1,3.786,214.2408462,8.3
23,27-01-2012,0,25.71,3.568,136.9598387,4.261
9,29-04-2011,0,70.85,3.81,219.2588382,6.38
28,26-03-2010,0,60.06,3.083,126.6050645,13.975
41,03-12-2010,0,33.0,2.712,190.9931437,7.508
29,08-04-2011,0,44.42,3.72,134.1777742,9.966
39,18-02-2011,0,58.2,3.045,212.0063522,8.395
9,02-12-2011,0,46.84,3.172,222.3975443,6.054
17,12-02-2010,1,18.36,2.671,126.4962581,6.548
20,16-07-2010,0,75.14,2.783,204.3571656,7.527
2,17-08-2012,0,84.79,3.571,221.6751459,6.565
8,01-10-2010,0,68.7,2.603,215.0310029,6.433
9,23-09-2011,0,74.42,3.467,219.9746423,6.404
8,26-03-2010,0,46.51,2.732,214.3703567,6.299
27,16-03-2012,0,49.6,4.021,141.55478,8.009
18,13-01-2012,0,35.25,3.523,136.753,8.075
31,26-02-2010,0,45.31,2.561,210.9759573,8.324
8,11-03-2011,0,49.14,3.459,217.512299,6.262
34,19-11-2010,0,40.93,2.78,126.6072,10.21
2,28-09-2012,0,79.45,3.666,222.6164329,6.565
8,26-11-2010,1,51.07,2.735,215.1077548,6.433
10,27-08-2010,0,84.99,3.022,126.0892903,9.199
7,16-03-2012,0,37.29,3.486,197.0457208,8.256
17,18-11-2011,0,32.93,3.489,129.8268333,6.617
44,06-01-2012,0,33.8,3.08,130.1575161,5.774
14,19-08-2011,0,72.98,3.747,186.5093071,8.625
33,13-08-2010,0,95.57,3.049,126.064,9.495
9,03-08-2012,0,90.23,3.417,225.7070437,5.277
5,31-12-2010,1,49.79,2.943,211.9567142,6.768
45,13-01-2012,0,41.18,3.513,189.3260962,8.424
13,06-08-2010,0,81.24,2.802,126.0854516,7.951
10,27-01-2012,0,53.59,3.675,130.3144516,7.545
37,12-08-2011,0,87.64,3.638,214.3602701,8.177
12,19-03-2010,0,59.57,3.054,126.6066452,13.975
12,02-09-2011,0,93.66,3.798,129.3259355,13.503
25,14-09-2012,0,60.9,3.948,215.3583757,7.28
17,29-04-2011,0,40.14,3.683,128.9998667,6.774
16,20-05-2011,0,43.95,3.828,192.831317,6.339
45,27-01-2012,0,37.93,3.567,189.5168505,8.424
23,17-09-2010,0,55.3,2.716,132.7670667,5.326
23,24-12-2010,0,22.96,3.15,132.7477419,5.287
10,25-06-2010,0,90.32,3.084,126.1266,9.524
5,26-02-2010,0,46.7,2.561,211.8771468,6.566
17,24-06-2011,0,60.99,3.668,129.0663,6.774
9,14-09-2012,0,73.55,3.717,226.3567545,5.277
43,06-04-2012,0,64.7,3.891,212.8887535,9.575
38,16-07-2010,0,97.18,3.094,126.1498065,14.18
14,31-08-2012,0,75.09,3.867,191.461281,8.684
19,06-05-2011,0,50.43,4.192,134.5143667,7.658
2,06-07-2012,0,84.2,3.227,221.5215064,6.565
5,11-03-2011,0,55.74,3.459,214.6729901,6.634
42,10-02-2012,1,55.73,3.722,130.3849032,7.545
22,05-08-2011,0,75.33,3.903,139.9896486,8.023
25,01-10-2010,0,57.56,2.707,204.8850973,7.484
40,30-07-2010,0,71.35,2.792,132.5983871,5.326
31,17-02-2012,0,45.03,3.51,220.0651993,7.057
29,18-06-2010,0,67.13,2.805,132.4733333,10.16
15,10-12-2010,0,23.97,3.255,132.6764,8.067
31,13-05-2011,0,75.04,3.899,215.6124735,7.931
36,08-10-2010,0,66.34,2.595,210.5144398,8.476
15,23-03-2012,0,58.92,4.054,137.6552903,7.943
1,13-08-2010,0,87.0,2.692,211.6394211,7.787
15,29-10-2010,0,55.09,3.055,132.8708387,8.067
28,20-05-2011,0,66.59,4.169,129.0756774,13.736
41,23-09-2011,0,55.06,3.581,194.8099713,6.901
23,10-06-2011,0,65.23,3.924,134.9425484,4.781
27,09-12-2011,0,46.28,3.627,140.4397857,7.906
1,27-07-2012,0,82.66,3.407,221.9412954,6.908
34,15-10-2010,0,59.57,2.732,126.3266774,10.21
45,09-07-2010,0,82.45,2.793,182.2569603,8.743
1,07-05-2010,0,72.55,2.835,210.3399684,7.808
39,03-06-2011,0,83.59,3.699,214.0162805,8.3
32,03-12-2010,0,35.18,2.712,190.9931437,9.137
11,02-12-2011,0,56.89,3.172,222.1589519,7.197
17,29-07-2011,0,68.59,3.574,129.1677097,6.745
22,14-01-2011,0,24.76,3.215,136.803477,8.458
29,12-02-2010,1,28.14,2.771,131.5866129,10.064
17,04-02-2011,0,11.29,2.974,127.7195806,6.866
3,14-10-2011,0,73.75,3.274,220.7486167,7.197
33,06-01-2012,0,60.92,3.443,130.1575161,7.603
39,19-08-2011,0,87.93,3.554,214.4239935,8.177
7,26-08-2011,0,57.6,3.485,194.3796374,8.622
44,26-03-2010,0,41.48,2.819,126.6050645,8.119
32,12-10-2012,0,43.49,3.76,199.0539368,7.557
16,19-02-2010,0,21.13,2.55,189.5340998,7.039
26,28-05-2010,0,61.65,2.906,132.2939355,8.512
41,09-03-2012,0,35.3,3.286,196.9631599,6.589
38,17-02-2012,0,51.8,3.781,130.4546207,12.187
26,07-01-2011,0,21.13,3.193,132.8823226,7.907
4,06-01-2012,0,38.64,3.158,130.1575161,4.607
26,05-10-2012,0,54.07,4.027,138.8256,7.138
9,29-06-2012,0,87.18,3.286,225.5921049,5.539
30,31-08-2012,0,83.58,3.638,221.9415576,6.565
10,24-02-2012,0,56.02,3.95,130.5502069,7.545
29,12-03-2010,0,43.43,2.805,131.784,10.064
31,06-01-2012,0,48.1,3.157,219.355063,7.057
13,26-08-2011,0,81.53,3.57,129.2832581,6.877
21,18-05-2012,0,72.42,3.63,221.380331,6.891
11,23-04-2010,0,68.37,2.795,213.7221852,7.343
34,29-07-2011,0,78.04,3.659,129.1677097,10.641
44,11-05-2012,0,56.47,3.809,131.1453333,5.621
27,18-11-2011,0,51.42,3.717,140.4127857,7.906
9,27-07-2012,0,86.41,3.407,225.6970779,5.277
12,05-10-2012,0,81.61,3.966,131.0756667,10.199
7,16-12-2011,0,15.2,3.266,195.9841685,8.513
34,10-09-2010,1,72.61,2.574,126.1145806,9.816
36,29-06-2012,0,86.68,3.273,220.5278796,6.989
45,01-04-2011,0,37.27,3.638,185.1790167,8.521
3,04-05-2012,0,79.51,3.749,225.1797511,6.664
15,03-06-2011,0,69.8,4.069,134.8551613,7.658
43,03-02-2012,0,51.92,3.36,211.6762005,9.653
14,11-05-2012,0,61.24,3.889,190.9764167,8.567
2,21-05-2010,0,74.83,2.826,210.2768443,8.2
28,13-08-2010,0,87.01,3.159,126.064,14.18
7,10-12-2010,0,24.24,2.728,190.9741069,9.137
3,13-05-2011,0,79.87,3.899,219.3683556,7.574
32,24-02-2012,0,33.41,3.129,196.9499007,8.256
29,06-07-2012,0,77.41,3.538,138.2296333,9.419
6,05-11-2010,0,59.9,2.689,213.4785503,7.007
21,23-03-2012,0,62.96,3.787,220.9244858,7.057
45,16-03-2012,0,50.56,3.862,190.4618964,8.424
21,01-04-2011,0,56.36,3.524,214.4886908,7.931
3,30-07-2010,0,82.04,2.64,214.695346,7.346
5,21-10-2011,0,66.9,3.353,218.0852999,6.3
14,03-08-2012,0,76.58,3.654,191.16409,8.684
26,28-10-2011,0,35.06,3.604,136.4884516,7.598
3,25-06-2010,0,83.79,2.653,214.6660741,7.343
17,31-12-2010,1,20.79,2.868,127.0876774,6.885
17,27-05-2011,0,51.04,3.778,129.0623548,6.774
26,13-07-2012,0,64.47,3.561,138.263,7.405
27,30-09-2011,0,70.92,3.858,140.381,7.85
14,27-05-2011,0,69.7,3.985,185.8603077,8.521
24,28-09-2012,0,58.86,4.158,138.7395,8.953
6,01-10-2010,0,70.69,2.603,213.1907129,7.007
26,22-04-2011,0,33.81,3.919,134.3571,7.818
33,04-11-2011,0,71.91,3.828,129.8051935,8.01
9,08-06-2012,0,78.91,3.452,225.4947868,5.539
35,02-04-2010,0,46.9,2.85,135.7464988,9.051
40,09-12-2011,0,34.48,3.47,136.5030667,4.42
26,25-06-2010,0,63.78,2.81,132.4976,8.512
15,17-08-2012,0,70.29,3.963,138.1857097,8.193
29,10-02-2012,1,35.68,3.655,137.1666774,8.988
4,23-09-2011,0,69.23,3.473,129.5183333,5.644
41,25-06-2010,0,66.0,2.715,189.4533931,7.363
3,15-06-2012,0,84.66,3.393,225.2644795,6.664
38,08-06-2012,0,84.83,4.103,130.8896774,11.627
45,27-04-2012,0,53.2,4.004,190.8680064,8.567
45,13-05-2011,0,60.38,4.066,186.0719231,8.521
39,06-07-2012,0,81.05,3.227,220.567112,6.623
2,29-04-2011,0,69.21,3.81,215.2772683,7.931
4,27-08-2010,0,74.44,2.621,126.0892903,7.372
15,04-02-2011,0,20.69,3.4,133.1834194,7.771
17,26-10-2012,0,39.94,3.755,131.1930968,5.527
2,24-02-2012,0,54.63,3.555,220.275944,7.057
39,10-12-2010,0,50.81,2.843,210.2372494,8.476
8,17-02-2012,0,37.51,3.51,223.9658621,5.825
37,18-03-2011,0,64.9,3.488,213.1096787,8.395
12,12-10-2012,0,71.74,4.468,131.1083333,10.199
28,21-01-2011,0,53.53,3.223,127.4404839,14.021
6,05-02-2010,0,40.43,2.572,212.6223518,7.259
4,15-06-2012,0,80.94,3.372,130.8295333,4.308
11,09-04-2010,0,69.57,2.77,213.9120595,7.343
16,29-06-2012,0,77.31,3.693,197.785577,6.169
22,19-10-2012,0,55.28,4.0,142.8633629,7.543
43,07-09-2012,1,84.99,3.73,213.7990991,9.285
14,13-05-2011,0,60.38,4.066,186.0719231,8.521
5,15-04-2011,0,72.02,3.743,215.8592673,6.489
3,03-09-2010,0,84.16,2.577,214.8481685,7.346
43,24-09-2010,0,77.42,2.624,203.5216786,9.816
3,19-10-2012,0,73.44,3.594,226.9688442,6.034
34,26-11-2010,1,41.13,2.752,126.6692667,10.21
1,10-02-2012,1,48.02,3.409,220.2651783,7.348
22,29-10-2010,0,57.73,2.938,136.7375484,8.572
30,04-11-2011,0,56.01,3.332,217.4853605,7.441
16,23-07-2010,0,70.67,2.691,189.774698,6.868
12,14-09-2012,0,83.64,4.133,130.9776667,10.926
1,21-10-2011,0,63.71,3.353,217.5159762,7.866
16,09-12-2011,0,14.44,3.331,195.8742575,6.232
23,20-08-2010,0,68.65,2.796,132.6616129,5.326
36,03-06-2011,0,82.96,3.69,214.0162805,8.3
14,28-10-2011,0,51.78,3.569,187.8774913,8.523
29,12-11-2010,0,44.42,2.961,132.9783226,10.524
20,10-08-2012,0,75.4,3.722,214.7484595,7.28
1,12-02-2010,1,38.51,2.548,211.2421698,8.106
31,31-12-2010,1,47.19,2.943,211.064774,8.163
7,29-07-2011,0,56.66,3.547,193.711525,8.622
39,25-03-2011,0,71.17,3.473,213.3436744,8.395
20,26-02-2010,0,32.32,2.754,204.4630869,8.187
5,18-06-2010,0,83.91,2.637,212.0119769,6.465
34,18-11-2011,0,46.0,3.294,129.8268333,10.148
21,22-07-2011,0,90.27,3.651,215.0749122,7.852
18,04-06-2010,0,70.28,2.857,132.3648387,9.269
12,26-02-2010,0,50.23,2.825,126.5522857,13.975
38,27-05-2011,0,76.67,4.087,129.0623548,13.736
2,10-06-2011,0,83.4,3.648,214.6964908,7.931
6,22-04-2011,0,74.24,3.807,217.0146941,6.855
25,29-04-2011,0,58.43,3.962,208.6386,7.287
36,03-09-2010,0,82.29,2.533,210.2966631,8.36
15,19-11-2010,0,44.1,3.138,132.9172,8.067
41,03-02-2012,0,31.65,3.031,196.8728921,6.589
11,21-09-2012,0,73.64,3.721,226.3151496,6.334
2,09-07-2010,0,82.59,2.642,210.7657317,8.099
25,31-08-2012,0,68.55,3.867,215.0878309,7.28
35,21-01-2011,0,30.13,3.229,136.8870657,8.549
43,09-03-2012,0,54.52,3.669,212.5185936,9.653
15,23-04-2010,0,46.54,3.021,132.0226667,8.185
2,03-08-2012,0,90.22,3.417,221.5869799,6.565
27,26-10-2012,0,58.99,4.071,142.7624113,8.0
30,25-06-2010,0,87.01,2.653,210.9950134,8.2
36,11-05-2012,0,76.55,3.764,220.4075581,6.989
27,10-06-2011,0,73.26,4.025,138.8606382,7.725
3,02-03-2012,0,61.65,3.63,224.3470245,6.833
5,23-04-2010,0,65.13,2.795,210.9891204,6.465
45,01-06-2012,0,74.48,3.742,191.0091712,8.567
42,16-12-2011,0,50.53,3.489,129.8980645,7.874
44,19-02-2010,0,35.7,2.654,126.5262857,8.119
4,04-11-2011,0,49.86,3.322,129.8051935,5.143
13,31-12-2010,1,26.79,2.868,127.0876774,7.795
14,28-05-2010,0,69.27,2.899,182.0464181,8.899
28,03-02-2012,0,50.58,3.702,130.3496774,12.187
24,25-02-2011,0,26.09,3.452,133.4921429,8.252
16,02-03-2012,0,23.4,3.191,196.9565303,6.162
23,05-08-2011,0,69.53,3.903,136.0540323,4.584
4,16-12-2011,0,36.44,3.149,129.8980645,5.143
21,30-09-2011,0,78.91,3.355,216.3620333,7.852
32,12-11-2010,0,42.3,2.737,191.0411474,9.137
28,29-10-2010,0,61.09,3.016,126.4364194,14.313
5,25-05-2012,0,78.23,3.561,222.3323853,5.801
43,01-07-2011,0,91.36,3.524,207.0288571,10.641
32,23-04-2010,0,50.06,2.776,189.6190057,8.963
26,18-03-2011,0,31.76,3.634,133.8492258,7.907
8,14-01-2011,0,31.62,2.983,214.7930991,6.262
5,11-06-2010,0,80.7,2.668,212.0142605,6.465
4,28-10-2011,0,55.31,3.362,129.7936774,5.143
24,04-11-2011,0,39.87,3.738,136.475129,8.454
26,13-01-2012,0,25.55,3.523,136.753,7.467
37,26-10-2012,0,74.39,3.506,222.1136566,6.228
12,01-10-2010,0,85.2,3.001,126.2346,14.313
26,08-10-2010,0,46.81,2.776,132.7516667,8.149
43,17-08-2012,0,85.66,3.571,213.4226959,9.285
13,18-11-2011,0,40.65,3.489,129.8268333,6.392
6,22-07-2011,0,88.06,3.651,216.964312,6.925
6,29-07-2011,0,90.22,3.682,217.0241507,6.925
37,17-08-2012,0,85.89,3.571,220.7199609,6.623
13,05-10-2012,0,61.79,3.815,131.0756667,5.621
14,01-06-2012,0,74.48,3.742,191.0091712,8.567
23,07-10-2011,0,49.0,3.633,136.472,4.42
26,16-07-2010,0,67.66,2.796,132.5667742,8.445
7,15-07-2011,0,54.37,3.532,193.3125484,8.622
28,20-01-2012,0,46.2,3.66,130.2792258,12.187
34,21-01-2011,0,39.57,3.017,127.4404839,10.398
42,17-02-2012,0,54.12,3.781,130.4546207,7.545
30,17-09-2010,0,83.03,2.582,211.1806415,8.099
29,09-07-2010,0,79.22,2.806,132.5461333,10.409
29,30-03-2012,0,46.4,3.921,137.7261935,8.988
7,03-08-2012,0,61.83,3.528,198.0293893,7.872
35,14-10-2011,0,64.78,3.541,140.4784194,8.745
25,02-07-2010,0,66.42,2.815,204.4650559,7.527
42,19-02-2010,0,58.22,2.915,126.5262857,9.765
27,01-04-2011,0,37.27,3.811,137.9558929,7.725
38,25-11-2011,1,53.25,3.622,129.8364,12.89
22,28-10-2011,0,49.31,3.604,140.4447903,7.706
23,09-04-2010,0,56.82,2.849,131.9408065,5.435
23,25-02-2011,0,17.0,3.281,133.4921429,5.114
37,10-09-2010,1,80.58,2.565,210.2641156,8.36
8,16-12-2011,0,39.79,3.159,222.6910959,6.123
38,26-11-2010,1,47.66,3.162,126.6692667,14.313
20,13-07-2012,0,78.27,3.523,214.728027,7.28
7,20-08-2010,0,59.59,2.732,190.2948237,9.017
45,18-02-2011,0,40.7,3.245,183.9371353,8.549
39,24-06-2011,0,84.06,3.594,213.8402689,8.3
4,30-09-2011,0,72.15,3.371,129.6060667,5.644
42,20-05-2011,0,72.62,3.99,129.0756774,8.494
11,16-07-2010,0,84.9,2.623,214.4176476,7.346
25,01-06-2012,0,69.54,3.742,214.5513278,7.139
26,01-10-2010,0,57.8,2.717,132.7568,8.149
33,21-10-2011,0,81.74,3.842,129.7821613,8.01
18,15-07-2011,0,74.36,3.827,135.7837419,8.89
21,31-08-2012,0,83.58,3.638,221.9415576,6.565
28,28-09-2012,0,81.22,3.966,131.043,10.926
43,14-10-2011,0,68.09,3.274,209.0752166,10.148
7,07-01-2011,0,10.09,2.882,191.3683815,8.818
1,20-08-2010,0,86.65,2.664,211.6033633,7.787
18,22-07-2011,0,78.68,3.882,135.8738387,8.89
17,12-10-2012,0,44.82,3.797,131.1083333,5.527
6,31-12-2010,1,49.14,2.943,212.9149674,7.007
27,27-08-2010,0,70.31,2.885,136.557015,7.982
2,19-10-2012,0,68.08,3.594,223.0598077,6.17
5,13-04-2012,0,70.56,3.891,222.0971111,5.801
17,06-05-2011,0,45.66,3.744,129.0444333,6.774
37,04-06-2010,0,79.93,2.705,209.9398091,8.464
39,12-08-2011,0,88.27,3.638,214.3602701,8.177
1,02-07-2010,0,80.91,2.669,211.2235333,7.787
20,08-10-2010,0,51.5,2.764,204.951982,7.484
7,13-08-2010,0,60.13,2.723,190.2611552,9.017
7,25-03-2011,0,25.69,3.414,192.1964844,8.818
8,05-11-2010,0,55.76,2.689,215.323,6.433
9,01-06-2012,0,80.26,3.501,225.4946078,5.539
33,26-02-2010,0,56.5,2.825,126.5522857,10.115
39,25-05-2012,0,78.31,3.561,220.4287124,6.989
2,31-08-2012,0,82.64,3.638,221.9415576,6.565
15,02-09-2011,0,67.63,3.879,136.2440968,7.806
9,13-01-2012,0,42.44,3.261,223.6168049,5.667
17,25-11-2011,1,32.81,3.445,129.8364,6.617
4,26-10-2012,0,63.64,3.514,131.1930968,3.879
11,12-03-2010,0,64.1,2.667,214.7027646,7.368
28,19-11-2010,0,58.18,3.161,126.6072,14.313
9,27-01-2012,0,49.38,3.29,223.8060527,5.667
33,10-02-2012,1,59.94,3.722,130.3849032,7.603
25,25-11-2011,1,43.49,3.492,211.4120757,7.082
18,09-09-2011,1,68.11,3.809,136.2745806,8.89
8,19-03-2010,0,47.26,2.72,214.5764954,6.299
34,28-01-2011,0,34.68,3.022,127.5800323,10.398
32,16-03-2012,0,51.51,3.486,197.0457208,8.256
34,23-03-2012,0,47.93,3.759,130.8966452,9.653
39,29-06-2012,0,85.72,3.286,220.5278796,6.989
15,15-04-2011,0,48.63,3.981,134.2784667,7.658
36,15-04-2011,0,73.25,3.763,214.026217,8.3
12,04-05-2012,0,76.03,4.171,131.136,11.627
43,15-06-2012,0,87.75,3.393,213.1786952,9.575
14,06-07-2012,0,82.99,3.475,191.1338827,8.684
3,02-04-2010,0,65.56,2.719,214.1180803,7.343
11,04-05-2012,0,79.07,3.749,225.1797511,6.664
15,16-04-2010,0,49.63,3.01,131.9809,8.185
5,28-05-2010,0,79.81,2.759,211.4507688,6.465
24,12-11-2010,0,41.76,3.065,132.9783226,8.275
17,20-04-2012,0,47.69,3.845,131.1173333,6.235
15,13-07-2012,0,72.62,3.689,138.263,8.193
28,21-09-2012,0,82.97,4.125,131.0103333,10.926
40,26-11-2010,1,32.94,3.07,132.8369333,5.287
27,16-07-2010,0,78.26,2.933,136.4179827,7.982
25,22-07-2011,0,78.1,3.811,208.5937018,7.274
20,19-02-2010,0,25.43,2.745,204.4321004,8.187
32,14-10-2011,0,50.15,3.491,195.0261012,8.513
41,20-07-2012,0,74.06,3.585,197.9290378,6.432
44,25-03-2011,0,42.38,3.435,128.6160645,7.224
4,13-07-2012,0,76.86,3.224,130.683,4.077
34,22-07-2011,0,80.75,3.627,129.1507742,10.641
18,29-10-2010,0,55.85,2.938,132.8708387,9.331
27,25-06-2010,0,78.02,2.958,136.3483143,8.058
30,05-10-2012,0,70.28,3.617,222.8159296,6.17
37,21-09-2012,0,75.98,3.721,221.4578604,6.623
13,05-02-2010,0,31.53,2.666,126.4420645,8.316
19,03-09-2010,0,74.69,2.86,132.7248387,8.099
38,12-03-2010,0,50.11,2.925,126.6042857,13.975
12,10-08-2012,0,95.91,3.811,130.7561613,10.926
15,21-09-2012,0,60.34,4.203,138.6534,8.193
23,18-11-2011,0,45.48,3.571,136.4666667,4.42
17,02-12-2011,0,26.47,3.389,129.8459667,6.617
31,02-07-2010,0,82.29,2.669,210.8803726,8.099
9,19-10-2012,0,68.01,3.594,227.214288,4.954
45,08-10-2010,0,56.49,2.764,182.7640032,8.724
41,28-05-2010,0,56.97,2.737,189.4452425,7.363
28,03-06-2011,0,71.81,4.031,129.0490323,13.736
35,13-01-2012,0,41.3,3.513,140.7048214,8.744
12,11-06-2010,0,90.84,2.949,126.1119032,14.099
44,08-04-2011,0,42.75,3.547,128.8238065,6.906
16,04-06-2010,0,53.76,2.7,189.422658,6.842
17,02-03-2012,0,26.28,3.242,130.6457931,6.403
3,10-09-2010,1,80.84,2.565,214.8065431,7.346
41,26-11-2010,1,25.3,2.742,191.0121805,7.508
22,02-03-2012,0,37.47,3.827,141.3875357,7.503
36,22-06-2012,0,80.4,3.358,220.4886472,6.989
29,17-09-2010,0,62.49,2.716,132.7670667,10.409
6,19-08-2011,0,89.26,3.554,217.2069662,6.925
22,04-06-2010,0,69.49,2.857,136.2181682,8.348
12,28-09-2012,0,81.22,3.966,131.043,10.926
24,23-12-2011,0,36.93,3.587,136.5883871,8.454
1,15-10-2010,0,67.18,2.72,211.8137436,7.838
32,27-04-2012,0,61.76,3.927,197.664546,8.09
7,25-02-2011,0,17.46,3.101,191.9647167,8.818
28,23-03-2012,0,56.26,4.038,130.8966452,12.187
29,27-07-2012,0,73.52,3.701,138.2033871,9.419
7,27-04-2012,0,51.49,3.927,197.664546,8.09
7,29-06-2012,0,68.84,3.693,197.785577,8.09
37,18-11-2011,0,66.28,3.308,216.9395861,7.716
10,10-08-2012,0,90.78,3.811,130.7561613,7.17
11,03-08-2012,0,86.94,3.417,225.4636332,6.334
29,10-08-2012,0,76.74,3.772,138.1437742,9.419
36,06-04-2012,0,73.95,3.934,220.1204125,6.989
30,11-05-2012,0,74.14,3.688,221.3632212,6.891
10,27-05-2011,0,78.62,3.933,129.0623548,8.494
43,04-11-2011,0,59.08,3.332,209.516265,10.148
7,27-07-2012,0,64.6,3.57,197.9792136,7.872
19,02-03-2012,0,34.83,3.983,137.4238966,7.943
12,20-05-2011,0,66.59,4.169,129.0756774,13.736
10,26-02-2010,0,52.77,2.825,126.5522857,9.765
26,17-02-2012,0,23.9,3.703,137.2583103,7.467
10,18-11-2011,0,58.97,3.669,129.8268333,7.874
14,08-07-2011,0,77.49,3.711,186.032016,8.625
33,30-12-2011,1,51.6,3.428,130.0710323,8.01
39,22-10-2010,0,71.73,2.725,210.6271444,8.476
23,14-05-2010,0,45.33,2.983,132.152129,5.435
15,20-08-2010,0,71.1,2.913,132.6616129,8.099
7,01-10-2010,0,49.99,2.759,190.6738241,9.137
35,14-05-2010,0,53.82,2.982,136.010394,9.051
29,06-05-2011,0,53.63,4.078,134.5143667,9.966
30,02-03-2012,0,59.3,3.63,220.4866886,7.057
1,19-02-2010,0,39.93,2.514,211.2891429,8.106
15,24-02-2012,0,33.18,3.917,137.3411034,7.943
6,31-08-2012,0,83.58,3.638,223.9210125,5.668
20,25-06-2010,0,75.17,2.808,204.5675459,7.856
18,08-10-2010,0,54.73,2.776,132.7516667,9.331
14,25-02-2011,0,35.78,3.274,184.1625632,8.549
12,16-07-2010,0,97.18,3.094,126.1498065,14.18
14,18-02-2011,0,40.7,3.245,183.9371353,8.549
43,21-01-2011,0,53.05,3.016,203.8315161,10.398
20,18-06-2010,0,72.62,2.78,204.670036,7.856
6,23-04-2010,0,64.11,2.795,211.9442745,7.092
1,11-02-2011,1,36.39,3.022,212.9367046,7.742
13,19-08-2011,0,76.68,3.578,129.2405806,6.877
27,13-07-2012,0,78.95,3.689,142.2548214,8.239
18,08-06-2012,0,59.1,3.746,138.1174194,8.304
20,09-09-2011,1,68.74,3.738,209.0225562,7.274
7,05-08-2011,0,55.91,3.554,193.9110133,8.622
38,26-02-2010,0,50.23,2.825,126.5522857,13.975
6,09-03-2012,0,57.89,3.669,222.6650998,6.132
31,10-09-2010,1,79.3,2.565,211.1532104,8.099
24,30-03-2012,0,47.28,4.098,137.7261935,8.659
10,20-01-2012,0,54.51,3.66,130.2792258,7.545
25,17-08-2012,0,66.99,3.807,214.825578,7.28
7,06-08-2010,0,61.7,2.69,190.0990028,9.017
35,12-03-2010,0,45.98,2.818,135.6270013,9.262
14,09-04-2010,0,65.45,2.869,181.7596377,8.899
1,16-04-2010,0,66.32,2.808,210.4887,7.808
24,06-07-2012,0,77.18,3.646,138.2296333,8.953
11,24-09-2010,0,77.36,2.624,214.9084516,7.346
6,04-11-2011,0,58.54,3.332,219.4000812,6.551
37,30-09-2011,0,81.52,3.355,215.4532259,8.177
36,12-11-2010,0,61.97,2.705,210.7667944,8.476
29,29-04-2011,0,57.2,3.988,134.4357333,9.966
15,17-02-2012,0,30.26,3.874,137.2583103,7.943
38,20-07-2012,0,85.53,3.726,130.7012903,10.926
45,16-09-2011,0,69.17,3.742,186.8024,8.625
16,21-10-2011,0,46.99,3.548,195.1789994,6.232
7,10-02-2012,1,18.79,3.103,196.9195056,8.256
32,08-04-2011,0,48.81,3.532,192.3418571,8.595
19,18-03-2011,0,40.32,3.796,133.8492258,7.771
5,17-08-2012,0,87.52,3.571,222.6276753,5.603
4,19-02-2010,0,36.45,2.54,126.5262857,8.623
31,23-12-2011,0,46.54,3.112,218.9995495,7.441
2,19-02-2010,0,39.69,2.514,210.9451605,8.324
15,10-09-2010,1,62.36,2.837,132.7564516,8.099
38,02-12-2011,0,52.5,3.701,129.8459667,12.89
9,02-07-2010,0,78.55,2.669,214.7765028,6.442
25,27-05-2011,0,67.18,3.985,208.556714,7.287
15,07-01-2011,0,30.53,3.351,132.8823226,7.771
27,26-11-2010,1,46.67,3.186,136.6895714,8.021
19,21-01-2011,0,22.8,3.391,133.0285161,7.771
32,28-01-2011,0,34.86,3.008,191.667891,8.818
32,19-02-2010,0,29.16,2.55,189.5340998,9.014
36,02-03-2012,0,64.54,3.619,219.5340975,7.244
35,06-04-2012,0,48.73,3.996,141.7712396,8.876
31,17-06-2011,0,87.54,3.637,214.6513538,7.931
17,14-09-2012,0,59.64,3.749,130.9776667,5.936
9,11-05-2012,0,70.94,3.688,225.4782634,5.539
13,25-02-2011,0,33.17,3.12,128.13,7.47
25,12-08-2011,0,70.93,3.812,208.7820061,7.274
2,20-07-2012,0,83.23,3.311,221.5701123,6.565
34,01-07-2011,0,81.96,3.504,129.0894,10.641
45,06-04-2012,0,49.73,3.996,190.6851712,8.567
2,13-01-2012,0,45.99,3.261,219.5328198,7.057
44,14-10-2011,0,51.74,3.567,129.7706452,6.078
32,05-10-2012,0,55.34,3.779,198.8221322,7.557
15,03-09-2010,0,73.17,2.86,132.7248387,8.099
36,13-05-2011,0,76.73,3.92,214.6899778,8.3
6,23-12-2011,0,49.45,3.112,220.9477245,6.551
27,11-11-2011,0,49.69,3.719,140.4111613,7.906
37,29-04-2011,0,76.1,3.81,214.3580974,8.3
13,14-10-2011,0,51.74,3.567,129.7706452,6.392
44,24-02-2012,0,35.38,3.145,130.5502069,5.774
31,04-03-2011,0,59.52,3.288,213.4775305,8.028
18,03-09-2010,0,75.42,2.735,132.7248387,9.342
4,27-04-2012,0,76.47,3.81,131.1266667,4.308
23,02-12-2011,0,43.6,3.501,136.4909333,4.42
6,16-07-2010,0,83.75,2.623,212.6212163,6.973
3,23-07-2010,0,83.32,2.608,214.5564968,7.346
25,21-10-2011,0,50.22,3.57,210.5473252,7.082
